,index,Episode,Speaker,Internal,NumWords
868,868,6,Jeremy,False,7
869,869,6,Jeremy,False,2
870,870,6,Jeremy,False,9
871,871,6,Jeremy,False,22
872,872,6,Jeremy,False,29
873,873,6,Jeremy,False,92
874,874,6,Jeremy,False,1
875,875,6,Jeremy,False,13
876,876,6,Jeremy,False,1
877,877,6,Jeremy,False,3
878,878,6,Jeremy,True,3
879,879,6,Jeremy,True,15
880,880,6,Jeremy,True,5
881,881,6,Jeremy,False,3
882,882,6,Jeremy,False,3
883,883,6,Jeremy,False,8
884,884,6,Jeremy,False,4
885,885,6,Jeremy,False,8
886,886,6,Jeremy,False,1
887,887,6,Jeremy,False,1
888,888,6,Jeremy,False,5
889,889,6,Jeremy,False,3
890,890,6,Jeremy,False,3
891,891,6,Jeremy,True,5
892,892,6,Jeremy,True,20
893,893,6,Jeremy,True,3
894,894,6,Jeremy,True,15
895,895,6,Jeremy,True,4
896,896,6,Jeremy,True,1
897,897,6,Jeremy,True,6
898,898,6,Jeremy,True,1
899,899,6,Jeremy,True,5
900,900,6,Jeremy,True,7
901,901,6,Jeremy,True,3
902,902,6,Jeremy,True,9
903,903,6,Jeremy,True,9
904,904,6,Jeremy,False,1
905,905,6,Jeremy,False,6
906,906,6,Jeremy,True,22
907,907,6,Jeremy,True,13
908,908,6,Jeremy,True,12
909,909,6,Jeremy,False,1
910,910,6,Jeremy,False,6
911,911,6,Jeremy,True,9
912,912,6,Jeremy,True,8
913,913,6,Jeremy,False,4
914,914,6,Jeremy,False,8
915,915,6,Jeremy,True,10
916,916,6,Jeremy,False,2
917,917,6,Jeremy,False,9
918,918,6,Jeremy,False,19
919,919,6,Jeremy,False,2
920,920,6,Jeremy,False,18
921,921,6,Jeremy,False,6
922,922,6,Jeremy,False,3
923,923,6,Jeremy,False,7
924,924,6,Jeremy,False,6
925,925,6,Jeremy,False,17
926,926,6,Jeremy,True,7
927,927,6,Jeremy,True,12
928,928,6,Jeremy,True,5
929,929,6,Jeremy,True,6
930,930,6,Jeremy,True,3
931,931,6,Jeremy,False,2
932,932,6,Jeremy,False,8
933,933,6,Jeremy,False,2
934,934,6,Jeremy,False,2
935,935,6,Jeremy,False,4
936,936,6,Jeremy,False,11
937,937,6,Jeremy,False,7
938,938,6,Jeremy,False,4
939,939,6,Jeremy,False,5
940,940,6,Jeremy,False,10
941,941,6,Jeremy,False,21
942,942,6,Jeremy,False,2
943,943,6,Jeremy,False,7
944,944,6,Jeremy,False,4
945,945,6,Jeremy,False,7
946,946,6,Jeremy,False,1
947,947,6,Jeremy,False,5
948,948,6,Jeremy,False,8
949,949,6,Jeremy,False,3
950,950,6,Jeremy,False,2
951,951,6,Jeremy,False,1
952,952,6,Jeremy,False,3
953,953,6,Jeremy,False,1
954,954,6,Jeremy,False,3
955,955,6,Jeremy,False,6
956,956,6,Jeremy,False,4
957,957,6,Jeremy,False,6
958,958,6,Jeremy,False,3
959,959,6,Jeremy,False,7
960,960,6,Jeremy,False,1
961,961,6,Jeremy,False,4
962,962,6,Jeremy,False,4
963,963,6,Jeremy,False,6
964,964,6,Jeremy,False,4
965,965,6,Jeremy,False,7
966,966,6,Jeremy,False,10
967,967,6,Jeremy,False,1
968,968,6,Jeremy,False,10
969,969,6,Jeremy,False,7
970,970,6,Jeremy,False,11
971,971,6,Jeremy,False,11
972,972,6,Jeremy,False,3
973,973,6,Jeremy,False,3
974,974,6,Jeremy,False,1
975,975,6,Jeremy,False,8
976,976,6,Jeremy,False,2
977,977,6,Jeremy,False,3
978,978,6,Jeremy,False,2
979,979,6,Jeremy,False,1
980,980,6,Jeremy,False,3
981,981,6,Jeremy,True,5
982,982,6,Jeremy,True,8
983,983,6,Jeremy,True,8
984,984,6,Jeremy,True,6
985,985,6,Jeremy,True,14
986,986,1,Mark,True,6
987,987,1,Mark,True,7
988,988,1,Mark,True,2
989,989,1,Mark,True,2
990,990,1,Mark,True,10
991,991,1,Mark,True,3
992,992,1,Mark,True,1
993,993,1,Mark,True,4
994,994,1,Mark,False,1
995,995,1,Mark,False,3
996,996,1,Mark,False,3
997,997,1,Mark,False,4
998,998,1,Mark,False,3
999,999,1,Mark,True,3
1000,1000,1,Mark,True,1
1001,1001,1,Mark,True,3
1002,1002,1,Mark,True,3
1003,1003,1,Mark,True,4
1004,1004,1,Mark,True,17
1005,1005,1,Mark,True,9
1006,1006,1,Mark,False,10
1007,1007,1,Mark,True,7
1008,1008,1,Mark,True,9
1009,1009,1,Mark,True,3
1010,1010,1,Mark,True,3
1011,1011,1,Mark,True,9
1012,1012,1,Mark,True,10
1013,1013,1,Mark,True,3
1014,1014,1,Mark,True,12
1015,1015,1,Mark,False,4
1016,1016,1,Mark,True,4
1017,1017,1,Mark,True,5
1018,1018,1,Mark,True,12
1019,1019,1,Mark,True,25
1020,1020,1,Mark,True,1
1021,1021,1,Mark,True,9
1022,1022,1,Mark,False,2
1023,1023,1,Mark,False,1
1024,1024,1,Mark,False,1
1025,1025,1,Mark,False,2
1026,1026,1,Mark,False,7
1027,1027,1,Mark,False,2
1028,1028,1,Mark,False,3
1029,1029,1,Mark,True,7
1030,1030,1,Mark,True,5
1031,1031,1,Mark,False,1
1032,1032,1,Mark,False,7
1033,1033,1,Mark,True,4
1034,1034,1,Mark,True,2
1035,1035,1,Mark,True,7
1036,1036,1,Mark,True,8
1037,1037,1,Mark,True,13
1038,1038,1,Mark,True,4
1039,1039,1,Mark,True,13
1040,1040,1,Mark,True,3
1041,1041,1,Mark,False,4
1042,1042,1,Mark,False,22
1043,1043,1,Mark,False,1
1044,1044,1,Mark,False,7
1045,1045,1,Mark,False,3
1046,1046,1,Mark,True,2
1047,1047,1,Mark,False,3
1048,1048,1,Mark,False,7
1049,1049,1,Mark,True,4
1050,1050,1,Mark,True,4
1051,1051,1,Mark,True,7
1052,1052,1,Mark,True,4
1053,1053,1,Mark,False,5
1054,1054,1,Mark,False,3
1055,1055,1,Mark,False,1
1056,1056,1,Mark,False,4
1057,1057,1,Mark,False,4
1058,1058,1,Mark,True,2
1059,1059,1,Mark,False,5
1060,1060,1,Mark,True,8
1061,1061,1,Mark,False,5
1062,1062,1,Mark,False,9
1063,1063,1,Mark,False,3
1064,1064,1,Mark,False,5
1065,1065,1,Mark,False,6
1066,1066,1,Mark,False,6
1067,1067,1,Mark,False,2
1068,1068,1,Mark,False,4
1069,1069,1,Mark,False,7
1070,1070,1,Mark,False,5
1071,1071,1,Mark,False,2
1072,1072,1,Mark,False,4
1073,1073,1,Mark,False,10
1074,1074,1,Mark,False,6
1075,1075,1,Mark,False,1
1076,1076,1,Mark,True,3
1077,1077,1,Mark,True,6
1078,1078,1,Mark,True,8
1079,1079,1,Mark,True,6
1080,1080,1,Mark,True,9
1081,1081,1,Mark,False,4
1082,1082,1,Mark,False,4
1083,1083,1,Mark,False,14
1084,1084,1,Mark,False,12
1085,1085,1,Mark,False,5
1086,1086,1,Mark,False,7
1087,1087,1,Mark,False,8
1088,1088,1,Mark,False,7
1089,1089,1,Mark,False,7
1090,1090,1,Mark,False,15
1091,1091,1,Mark,True,4
1092,1092,1,Mark,True,9
1093,1093,1,Mark,False,2
1094,1094,1,Mark,False,3
1095,1095,1,Mark,False,2
1096,1096,1,Mark,False,18
1097,1097,1,Mark,False,3
1098,1098,1,Mark,False,2
1099,1099,1,Mark,False,5
1100,1100,1,Mark,False,4
1101,1101,1,Mark,False,5
1102,1102,1,Mark,True,6
1103,1103,1,Mark,True,4
1104,1104,1,Mark,True,10
1105,1105,1,Mark,True,5
1106,1106,1,Mark,True,2
1107,1107,1,Mark,True,8
1108,1108,1,Mark,True,11
1109,1109,1,Mark,False,2
1110,1110,1,Mark,True,2
1111,1111,1,Mark,True,4
1112,1112,1,Mark,True,3
1113,1113,1,Mark,True,4
1114,1114,1,Mark,True,5
1115,1115,1,Mark,False,22
1116,1116,1,Mark,False,5
1117,1117,1,Mark,False,4
1118,1118,1,Mark,False,3
1119,1119,1,Mark,False,1
1120,1120,1,Mark,False,1
1121,1121,1,Mark,False,1
1122,1122,1,Mark,False,4
1123,1123,1,Mark,False,2
1124,1124,1,Mark,True,6
1125,1125,1,Mark,True,11
1126,1126,1,Mark,True,4
1127,1127,1,Mark,True,13
1128,1128,1,Mark,True,9
1129,1129,1,Mark,False,3
1130,1130,1,Mark,False,4
1131,1131,1,Mark,False,4
1132,1132,1,Mark,False,9
1133,1133,1,Mark,False,8
1134,1134,1,Mark,False,13
1135,1135,1,Mark,False,15
1136,1136,1,Mark,False,6
1137,1137,1,Mark,True,12
1138,1138,1,Mark,True,11
1139,1139,1,Mark,True,8
1140,1140,1,Mark,False,1
1141,1141,1,Mark,False,4
1142,1142,1,Mark,False,3
1143,1143,1,Mark,False,3
1144,1144,1,Mark,False,12
1145,1145,1,Mark,False,1
1146,1146,1,Mark,False,3
1147,1147,1,Mark,False,7
1148,1148,1,Mark,False,5
1149,1149,1,Mark,False,6
1150,1150,1,Mark,False,1
1151,1151,1,Mark,False,21
1152,1152,1,Mark,True,9
1153,1153,1,Mark,True,5
1154,1154,1,Mark,True,12
1155,1155,1,Mark,True,11
1156,1156,1,Mark,True,5
1157,1157,1,Mark,True,3
1158,1158,1,Mark,False,6
1159,1159,1,Mark,False,1
1160,1160,1,Mark,False,1
1161,1161,1,Mark,False,5
1162,1162,1,Mark,False,5
1163,1163,1,Mark,False,4
1164,1164,1,Mark,False,4
1165,1165,1,Mark,False,4
1166,1166,1,Mark,True,4
1167,1167,1,Mark,True,4
1168,1168,1,Mark,True,4
1169,1169,1,Mark,True,1
1170,1170,1,Mark,True,1
1171,1171,1,Mark,True,1
1172,1172,1,Mark,False,2
1173,1173,1,Mark,False,1
1174,1174,1,Mark,False,5
1175,1175,1,Mark,False,11
1176,1176,1,Mark,False,7
1177,1177,1,Mark,False,6
1178,1178,1,Mark,True,10
1179,1179,1,Mark,True,9
1180,1180,1,Mark,True,3
1181,1181,1,Mark,False,11
1182,1182,1,Mark,False,5
1183,1183,1,Mark,True,1
1184,1184,1,Mark,True,4
1185,1185,1,Mark,True,4
1186,1186,1,Mark,True,4
1187,1187,1,Mark,True,1
1188,1188,1,Mark,False,14
1189,1189,1,Mark,False,12
1190,1190,1,Mark,True,6
1191,1191,1,Mark,False,16
1192,1192,1,Mark,False,5
1193,1193,1,Mark,False,7
1194,1194,1,Mark,False,4
1195,1195,1,Mark,False,23
1196,1196,1,Mark,False,6
1197,1197,1,Mark,True,3
1198,1198,1,Mark,True,4
1199,1199,1,Mark,True,6
1200,1200,1,Mark,True,3
1201,1201,1,Mark,False,7
1202,1202,1,Mark,False,7
1203,1203,1,Mark,False,2
1204,1204,1,Mark,True,3
1205,1205,1,Mark,True,7
1206,1206,1,Mark,True,4
1207,1207,1,Mark,True,20
1208,1208,1,Mark,True,2
1209,1209,1,Mark,True,1
1210,1210,1,Mark,True,2
1211,1211,1,Mark,True,7
1212,1212,1,Mark,True,8
1213,1213,1,Mark,True,5
1214,1214,1,Mark,False,4
1215,1215,1,Mark,False,24
1216,1216,1,Mark,True,7
1217,1217,1,Mark,True,1
1218,1218,1,Mark,True,1
1219,1219,1,Mark,False,1
1220,1220,1,Mark,False,5
1221,1221,1,Mark,False,2
1222,1222,1,Mark,False,7
1223,1223,1,Mark,False,1
1224,1224,1,Mark,False,6
1225,1225,1,Mark,False,14
1226,1226,1,Mark,False,9
1227,1227,1,Mark,False,3
1228,1228,1,Mark,False,1
1229,1229,1,Mark,True,4
1230,1230,1,Mark,True,3
1231,1231,1,Mark,True,6
1232,1232,1,Mark,True,12
1233,1233,1,Mark,True,1
1234,1234,1,Mark,True,2
1235,1235,1,Mark,True,6
1236,1236,1,Mark,True,8
1237,1237,2,Mark,True,8
1238,1238,2,Mark,True,4
1239,1239,2,Mark,True,8
1240,1240,2,Mark,True,13
1241,1241,2,Mark,True,8
1242,1242,2,Mark,True,8
1243,1243,2,Mark,True,7
1244,1244,2,Mark,True,6
1245,1245,2,Mark,True,12
1246,1246,2,Mark,False,2
1247,1247,2,Mark,False,14
1248,1248,2,Mark,False,11
1249,1249,2,Mark,False,11
1250,1250,2,Mark,False,17
1251,1251,2,Mark,False,7
1252,1252,2,Mark,False,20
1253,1253,2,Mark,False,10
1254,1254,2,Mark,False,4
1255,1255,2,Mark,False,11
1256,1256,2,Mark,False,15
1257,1257,2,Mark,False,1
1258,1258,2,Mark,False,1
1259,1259,2,Mark,False,23
1260,1260,2,Mark,False,3
1261,1261,2,Mark,False,6
1262,1262,2,Mark,False,3
1263,1263,2,Mark,False,3
1264,1264,2,Mark,True,2
1265,1265,2,Mark,True,9
1266,1266,2,Mark,True,8
1267,1267,2,Mark,False,4
1268,1268,2,Mark,True,2
1269,1269,2,Mark,False,1
1270,1270,2,Mark,False,2
1271,1271,2,Mark,True,8
1272,1272,2,Mark,True,4
1273,1273,2,Mark,True,5
1274,1274,2,Mark,True,8
1275,1275,2,Mark,False,15
1276,1276,2,Mark,False,10
1277,1277,2,Mark,False,1
1278,1278,2,Mark,False,2
1279,1279,2,Mark,True,6
1280,1280,2,Mark,True,6
1281,1281,2,Mark,True,2
1282,1282,2,Mark,True,3
1283,1283,2,Mark,False,2
1284,1284,2,Mark,True,4
1285,1285,2,Mark,False,3
1286,1286,2,Mark,False,9
1287,1287,2,Mark,False,6
1288,1288,2,Mark,False,5
1289,1289,2,Mark,False,5
1290,1290,2,Mark,False,5
1291,1291,2,Mark,False,2
1292,1292,2,Mark,True,2
1293,1293,2,Mark,True,4
1294,1294,2,Mark,True,4
1295,1295,2,Mark,True,3
1296,1296,2,Mark,True,4
1297,1297,2,Mark,True,6
1298,1298,2,Mark,True,5
1299,1299,2,Mark,True,8
1300,1300,2,Mark,True,4
1301,1301,2,Mark,True,5
1302,1302,2,Mark,True,6
1303,1303,2,Mark,True,3
1304,1304,2,Mark,True,5
1305,1305,2,Mark,True,2
1306,1306,2,Mark,True,7
1307,1307,2,Mark,True,4
1308,1308,2,Mark,True,8
1309,1309,2,Mark,True,3
1310,1310,2,Mark,True,2
1311,1311,2,Mark,True,3
1312,1312,2,Mark,True,15
1313,1313,2,Mark,True,2
1314,1314,2,Mark,True,3
1315,1315,2,Mark,True,3
1316,1316,2,Mark,True,9
1317,1317,2,Mark,True,4
1318,1318,2,Mark,True,2
1319,1319,2,Mark,True,2
1320,1320,2,Mark,True,7
1321,1321,2,Mark,True,4
1322,1322,2,Mark,True,7
1323,1323,2,Mark,True,3
1324,1324,2,Mark,True,13
1325,1325,2,Mark,True,1
1326,1326,2,Mark,True,15
1327,1327,2,Mark,True,6
1328,1328,2,Mark,True,6
1329,1329,2,Mark,True,8
1330,1330,2,Mark,True,13
1331,1331,2,Mark,True,4
1332,1332,2,Mark,True,2
1333,1333,2,Mark,True,2
1334,1334,2,Mark,True,7
1335,1335,2,Mark,True,15
1336,1336,2,Mark,True,12
1337,1337,2,Mark,False,5
1338,1338,2,Mark,False,2
1339,1339,2,Mark,False,2
1340,1340,2,Mark,False,12
1341,1341,2,Mark,False,18
1342,1342,2,Mark,True,4
1343,1343,2,Mark,False,7
1344,1344,2,Mark,False,6
1345,1345,2,Mark,True,10
1346,1346,2,Mark,False,1
1347,1347,2,Mark,False,17
1348,1348,2,Mark,True,11
1349,1349,2,Mark,True,11
1350,1350,2,Mark,False,7
1351,1351,2,Mark,False,2
1352,1352,2,Mark,False,4
1353,1353,2,Mark,False,5
1354,1354,2,Mark,False,8
1355,1355,2,Mark,False,10
1356,1356,2,Mark,False,13
1357,1357,2,Mark,False,12
1358,1358,2,Mark,False,8
1359,1359,2,Mark,False,2
1360,1360,2,Mark,False,3
1361,1361,2,Mark,False,1
1362,1362,2,Mark,False,2
1363,1363,2,Mark,False,11
1364,1364,2,Mark,False,3
1365,1365,2,Mark,False,8
1366,1366,2,Mark,False,40
1367,1367,2,Mark,False,4
1368,1368,2,Mark,False,33
1369,1369,2,Mark,False,4
1370,1370,2,Mark,False,3
1371,1371,2,Mark,False,6
1372,1372,2,Mark,False,4
1373,1373,2,Mark,False,7
1374,1374,2,Mark,False,1
1375,1375,2,Mark,False,2
1376,1376,2,Mark,False,1
1377,1377,2,Mark,False,6
1378,1378,2,Mark,False,4
1379,1379,2,Mark,False,7
1380,1380,2,Mark,False,3
1381,1381,2,Mark,False,3
1382,1382,2,Mark,False,8
1383,1383,2,Mark,False,10
1384,1384,2,Mark,False,6
1385,1385,2,Mark,False,7
1386,1386,2,Mark,False,7
1387,1387,2,Mark,False,4
1388,1388,2,Mark,False,10
1389,1389,2,Mark,False,30
1390,1390,2,Mark,False,9
1391,1391,2,Mark,False,5
1392,1392,2,Mark,False,1
1393,1393,2,Mark,True,7
1394,1394,2,Mark,True,2
1395,1395,2,Mark,True,36
1396,1396,2,Mark,True,22
1397,1397,2,Mark,True,1
1398,1398,2,Mark,True,7
1399,1399,2,Mark,True,2
1400,1400,2,Mark,True,4
1401,1401,2,Mark,True,7
1402,1402,2,Mark,True,4
1403,1403,2,Mark,True,5
1404,1404,2,Mark,True,5
1405,1405,2,Mark,False,3
1406,1406,2,Mark,False,2
1407,1407,2,Mark,False,2
1408,1408,2,Mark,False,7
1409,1409,2,Mark,False,7
1410,1410,2,Mark,True,1
1411,1411,2,Mark,True,4
1412,1412,2,Mark,True,18
1413,1413,2,Mark,True,10
1414,1414,2,Mark,True,7
1415,1415,2,Mark,True,7
1416,1416,2,Mark,True,1
1417,1417,2,Mark,True,5
1418,1418,2,Mark,False,1
1419,1419,2,Mark,False,3
1420,1420,2,Mark,False,2
1421,1421,2,Mark,False,1
1422,1422,2,Mark,False,2
1423,1423,2,Mark,False,6
1424,1424,2,Mark,False,2
1425,1425,2,Mark,False,8
1426,1426,2,Mark,False,11
1427,1427,2,Mark,False,4
1428,1428,2,Mark,False,3
1429,1429,2,Mark,False,4
1430,1430,2,Mark,False,4
1431,1431,2,Mark,False,11
1432,1432,2,Mark,True,6
1433,1433,2,Mark,True,3
1434,1434,2,Mark,True,5
1435,1435,2,Mark,True,4
1436,1436,2,Mark,True,8
1437,1437,2,Mark,True,4
1438,1438,2,Mark,True,1
1439,1439,2,Mark,True,3
1440,1440,2,Mark,True,1
1441,1441,2,Mark,True,2
1442,1442,2,Mark,True,4
1443,1443,2,Mark,False,2
1444,1444,2,Mark,False,2
1445,1445,2,Mark,False,1
1446,1446,2,Mark,False,6
1447,1447,2,Mark,True,7
1448,1448,2,Mark,False,9
1449,1449,2,Mark,False,8
1450,1450,2,Mark,False,22
1451,1451,2,Mark,False,8
1452,1452,2,Mark,False,1
1453,1453,2,Mark,False,2
1454,1454,2,Mark,False,2
1455,1455,2,Mark,False,2
1456,1456,2,Mark,False,2
1457,1457,2,Mark,False,1
1458,1458,2,Mark,False,7
1459,1459,2,Mark,False,9
1460,1460,2,Mark,True,7
1461,1461,2,Mark,False,15
1462,1462,2,Mark,False,6
1463,1463,2,Mark,False,3
1464,1464,2,Mark,False,5
1465,1465,2,Mark,False,14
1466,1466,2,Mark,False,16
1467,1467,2,Mark,False,1
1468,1468,2,Mark,False,2
1469,1469,2,Mark,False,2
1470,1470,2,Mark,False,6
1471,1471,2,Mark,False,13
1472,1472,2,Mark,False,1
1473,1473,2,Mark,False,2
1474,1474,2,Mark,False,5
1475,1475,2,Mark,False,2
1476,1476,2,Mark,False,4
1477,1477,2,Mark,False,3
1478,1478,2,Mark,False,6
1479,1479,2,Mark,False,8
1480,1480,2,Mark,False,5
1481,1481,2,Mark,False,2
1482,1482,2,Mark,True,16
1483,1483,2,Mark,True,3
1484,1484,3,Mark,True,4
1485,1485,3,Mark,True,4
1486,1486,3,Mark,True,17
1487,1487,3,Mark,True,3
1488,1488,3,Mark,True,5
1489,1489,3,Mark,True,14
1490,1490,3,Mark,False,2
1491,1491,3,Mark,False,3
1492,1492,3,Mark,False,8
1493,1493,3,Mark,False,7
1494,1494,3,Mark,False,20
1495,1495,3,Mark,False,13
1496,1496,3,Mark,False,5
1497,1497,3,Mark,False,5
1498,1498,3,Mark,False,5
1499,1499,3,Mark,False,4
1500,1500,3,Mark,False,5
1501,1501,3,Mark,False,1
1502,1502,3,Mark,False,17
1503,1503,3,Mark,False,4
1504,1504,3,Mark,False,9
1505,1505,3,Mark,False,1
1506,1506,3,Mark,False,13
1507,1507,3,Mark,False,10
1508,1508,3,Mark,False,3
1509,1509,3,Mark,False,3
1510,1510,3,Mark,False,14
1511,1511,3,Mark,False,2
1512,1512,3,Mark,False,8
1513,1513,3,Mark,True,11
1514,1514,3,Mark,True,7
1515,1515,3,Mark,True,5
1516,1516,3,Mark,True,16
1517,1517,3,Mark,True,13
1518,1518,3,Mark,True,3
1519,1519,3,Mark,True,3
1520,1520,3,Mark,True,7
1521,1521,3,Mark,True,5
1522,1522,3,Mark,True,11
1523,1523,3,Mark,True,13
1524,1524,3,Mark,True,4
1525,1525,3,Mark,True,14
1526,1526,3,Mark,True,11
1527,1527,3,Mark,True,9
1528,1528,3,Mark,True,1
1529,1529,3,Mark,True,1
1530,1530,3,Mark,True,1
1531,1531,3,Mark,True,1
1532,1532,3,Mark,True,1
1533,1533,3,Mark,False,2
1534,1534,3,Mark,False,6
1535,1535,3,Mark,False,1
1536,1536,3,Mark,False,6
1537,1537,3,Mark,False,2
1538,1538,3,Mark,False,6
1539,1539,3,Mark,False,11
1540,1540,3,Mark,False,10
1541,1541,3,Mark,False,12
1542,1542,3,Mark,False,15
1543,1543,3,Mark,True,7
1544,1544,3,Mark,True,6
1545,1545,3,Mark,True,5
1546,1546,3,Mark,False,5
1547,1547,3,Mark,False,7
1548,1548,3,Mark,False,3
1549,1549,3,Mark,False,13
1550,1550,3,Mark,False,4
1551,1551,3,Mark,False,21
1552,1552,3,Mark,False,14
1553,1553,3,Mark,False,6
1554,1554,3,Mark,False,8
1555,1555,3,Mark,False,1
1556,1556,3,Mark,False,2
1557,1557,3,Mark,False,2
1558,1558,3,Mark,False,3
1559,1559,3,Mark,True,8
1560,1560,3,Mark,True,15
1561,1561,3,Mark,True,3
1562,1562,3,Mark,True,4
1563,1563,3,Mark,True,14
1564,1564,3,Mark,False,4
1565,1565,3,Mark,False,1
1566,1566,3,Mark,False,2
1567,1567,3,Mark,True,9
1568,1568,3,Mark,False,1
1569,1569,3,Mark,True,3
1570,1570,3,Mark,True,5
1571,1571,3,Mark,True,3
1572,1572,3,Mark,False,5
1573,1573,3,Mark,False,3
1574,1574,3,Mark,False,4
1575,1575,3,Mark,False,4
1576,1576,3,Mark,False,4
1577,1577,3,Mark,False,5
1578,1578,3,Mark,False,10
1579,1579,3,Mark,True,4
1580,1580,3,Mark,True,9
1581,1581,3,Mark,True,15
1582,1582,3,Mark,False,2
1583,1583,3,Mark,False,2
1584,1584,3,Mark,False,6
1585,1585,3,Mark,False,6
1586,1586,3,Mark,False,1
1587,1587,3,Mark,True,3
1588,1588,3,Mark,False,5
1589,1589,3,Mark,False,6
1590,1590,3,Mark,False,7
1591,1591,3,Mark,True,4
1592,1592,3,Mark,False,2
1593,1593,3,Mark,False,1
1594,1594,3,Mark,False,7
1595,1595,3,Mark,True,3
1596,1596,3,Mark,True,3
1597,1597,3,Mark,True,3
1598,1598,3,Mark,False,2
1599,1599,3,Mark,False,3
1600,1600,3,Mark,False,3
1601,1601,3,Mark,False,3
1602,1602,3,Mark,False,24
1603,1603,3,Mark,False,3
1604,1604,3,Mark,False,1
1605,1605,3,Mark,False,1
1606,1606,3,Mark,False,3
1607,1607,3,Mark,False,6
1608,1608,3,Mark,False,3
1609,1609,3,Mark,False,9
1610,1610,3,Mark,False,4
1611,1611,3,Mark,False,4
1612,1612,3,Mark,True,13
1613,1613,3,Mark,True,2
1614,1614,3,Mark,True,14
1615,1615,3,Mark,True,1
1616,1616,3,Mark,False,3
1617,1617,3,Mark,False,9
1618,1618,3,Mark,True,3
1619,1619,3,Mark,True,9
1620,1620,3,Mark,True,4
1621,1621,3,Mark,True,1
1622,1622,3,Mark,True,2
1623,1623,3,Mark,True,5
1624,1624,3,Mark,True,3
1625,1625,3,Mark,True,2
1626,1626,3,Mark,True,3
1627,1627,3,Mark,True,1
1628,1628,3,Mark,False,1
1629,1629,3,Mark,False,1
1630,1630,3,Mark,True,5
1631,1631,3,Mark,True,6
1632,1632,3,Mark,False,4
1633,1633,3,Mark,False,4
1634,1634,3,Mark,False,14
1635,1635,3,Mark,False,3
1636,1636,3,Mark,False,2
1637,1637,3,Mark,False,5
1638,1638,3,Mark,False,8
1639,1639,3,Mark,False,4
1640,1640,3,Mark,True,4
1641,1641,3,Mark,False,2
1642,1642,3,Mark,False,6
1643,1643,3,Mark,False,6
1644,1644,3,Mark,False,5
1645,1645,3,Mark,False,10
1646,1646,3,Mark,True,1
1647,1647,3,Mark,True,1
1648,1648,3,Mark,True,2
1649,1649,3,Mark,False,1
1650,1650,3,Mark,False,15
1651,1651,3,Mark,False,3
1652,1652,3,Mark,False,2
1653,1653,3,Mark,False,5
1654,1654,3,Mark,False,9
1655,1655,3,Mark,True,6
1656,1656,3,Mark,True,4
1657,1657,3,Mark,True,8
1658,1658,3,Mark,True,3
1659,1659,3,Mark,True,3
1660,1660,3,Mark,False,7
1661,1661,3,Mark,False,4
1662,1662,3,Mark,False,7
1663,1663,3,Mark,False,4
1664,1664,3,Mark,False,3
1665,1665,3,Mark,False,5
1666,1666,3,Mark,False,5
1667,1667,3,Mark,False,7
1668,1668,3,Mark,False,2
1669,1669,3,Mark,False,6
1670,1670,3,Mark,False,6
1671,1671,3,Mark,False,16
1672,1672,3,Mark,True,4
1673,1673,3,Mark,True,9
1674,1674,3,Mark,True,3
1675,1675,3,Mark,True,2
1676,1676,3,Mark,True,13
1677,1677,3,Mark,True,13
1678,1678,3,Mark,True,15
1679,1679,3,Mark,True,1
1680,1680,3,Mark,True,5
1681,1681,3,Mark,True,7
1682,1682,3,Mark,True,10
1683,1683,3,Mark,True,7
1684,1684,3,Mark,True,6
1685,1685,3,Mark,True,6
1686,1686,3,Mark,True,4
1687,1687,3,Mark,True,7
1688,1688,3,Mark,True,5
1689,1689,3,Mark,True,5
1690,1690,3,Mark,True,3
1691,1691,3,Mark,True,5
1692,1692,3,Mark,False,2
1693,1693,3,Mark,False,2
1694,1694,3,Mark,False,3
1695,1695,3,Mark,False,9
1696,1696,3,Mark,False,3
1697,1697,3,Mark,False,6
1698,1698,3,Mark,False,2
1699,1699,3,Mark,False,8
1700,1700,3,Mark,False,6
1701,1701,3,Mark,False,10
1702,1702,3,Mark,False,5
1703,1703,3,Mark,True,10
1704,1704,3,Mark,True,2
1705,1705,3,Mark,True,4
1706,1706,3,Mark,False,6
1707,1707,3,Mark,False,6
1708,1708,4,Mark,True,4
1709,1709,4,Mark,True,3
1710,1710,4,Mark,True,3
1711,1711,4,Mark,False,3
1712,1712,4,Mark,True,2
1713,1713,4,Mark,True,4
1714,1714,4,Mark,True,1
1715,1715,4,Mark,True,6
1716,1716,4,Mark,False,1
1717,1717,4,Mark,False,3
1718,1718,4,Mark,True,5
1719,1719,4,Mark,True,6
1720,1720,4,Mark,False,5
1721,1721,4,Mark,False,2
1722,1722,4,Mark,True,6
1723,1723,4,Mark,True,7
1724,1724,4,Mark,False,1
1725,1725,4,Mark,False,1
1726,1726,4,Mark,False,2
1727,1727,4,Mark,False,5
1728,1728,4,Mark,False,2
1729,1729,4,Mark,False,1
1730,1730,4,Mark,False,1
1731,1731,4,Mark,True,3
1732,1732,4,Mark,True,4
1733,1733,4,Mark,False,1
1734,1734,4,Mark,False,3
1735,1735,4,Mark,False,2
1736,1736,4,Mark,True,8
1737,1737,4,Mark,True,10
1738,1738,4,Mark,True,9
1739,1739,4,Mark,True,6
1740,1740,4,Mark,True,10
1741,1741,4,Mark,True,29
1742,1742,4,Mark,True,1
